4.874349574492966262e-03 1.275265114050711672e-07 7.501988484481880248e-05 1.464834450179640889e-02 1.007298731318217788e+00
4.936640613331973702e-03 1.064341661942341098e-07 6.549549553693523860e-05 1.494836977387495672e-02 1.072750319231581262e+00
5.002339690926634226e-03 8.892647096618191802e-08 5.663762035807905443e-05 1.523437161358059608e-02 1.142647018535644543e+00
5.071593126566464015e-03 7.442321529830624008e-08 4.871964745252899408e-05 1.550968813897628598e-02 1.218056310486931304e+00
5.143530223807646351e-03 6.262110498522297994e-08 4.106892504226204228e-05 1.577631696069609762e-02 1.300029818611548871e+00
5.223466514515902499e-03 5.243751792534892965e-08 3.594566657500510167e-05 1.604064437550758310e-02 1.391555402745945358e+00
5.309643360314619462e-03 4.394893794704735026e-08 3.148312707521866432e-05 1.629231178403759209e-02 1.489888554694158707e+00
5.402452909087158278e-03 3.687823334576232909e-08 2.734414124183523172e-05 1.653191772084219510e-02 1.595473199380504248e+00
5.501693867693321915e-03 3.103524789140379771e-08 2.346149553560731009e-05 1.676201777450225805e-02 1.709826368742321634e+00
5.609902329443270351e-03 2.613385224039967333e-08 2.043309998119221540e-05 1.698599275935204836e-02 1.835540187202572282e+00
5.728758862661393302e-03 2.200615592345732054e-08 1.796027650502039530e-05 1.720094516036972665e-02 1.971946275006228655e+00
5.858388637536358738e-03 1.855395016134768888e-08 1.580210555983603446e-05 1.740538728931550344e-02 2.118517128593167431e+00
5.999515012460039480e-03 1.566677240955092266e-08 1.381828147284494420e-05 1.759984595758796663e-02 2.275779434955204295e+00
6.151957611736339968e-03 1.326839076941834090e-08 1.194872191707303312e-05 1.778607803558070535e-02 2.445472824035869852e+00
6.318956081391975330e-03 1.125194050384693711e-08 1.045020149158527428e-05 1.796670984094764917e-02 2.630926791991239799e+00
6.503463873475285283e-03 9.544282733711433274e-09 9.236711945699809765e-06 1.814015586929933546e-02 2.831514913773320874e+00
6.705384899809005081e-03 8.108401720026267172e-09 8.173903185208361433e-06 1.830506958902812162e-02 3.045904184985705143e+00
6.925833236792590039e-03 6.899064011817028601e-09 7.241692912031767301e-06 1.846194337365807472e-02 3.274482381559188138e+00
7.165849246454788178e-03 5.878720602940986413e-09 6.423080548169612971e-06 1.861126289138730419e-02 3.517577309847437217e+00
7.426263665618547047e-03 5.016537317679152660e-09 5.690924110530697919e-06 1.875349703212263533e-02 3.775445721842522140e+00
7.705700234064382682e-03 4.292305271767056166e-09 4.974347300852453128e-06 1.888936280051691646e-02 4.048883595024085125e+00
8.007982676984132242e-03 3.677579566629448259e-09 4.363721494901406190e-06 1.902117440441487839e-02 4.342772079306961075e+00
8.337494938165719571e-03 3.151081718006913329e-09 3.886831756559228299e-06 1.914879126371403853e-02 4.657482215307869211e+00
8.692703068872421196e-03 2.703068860474117740e-09 3.465065589651672929e-06 1.927066079501605494e-02 4.988884821597875607e+00
9.074015324486102430e-03 2.321013809880647605e-09 3.091433146036418518e-06 1.938719830341588055e-02 5.336999560227130956e+00
9.481593935532630496e-03 1.994533668802035005e-09 2.759809099634430538e-06 1.949879053987412653e-02 5.701806806251580539e+00
9.915373370792795668e-03 1.714989271388384757e-09 2.464953725260707284e-06 1.960579795038270082e-02 6.083268850037741871e+00
1.037501109731411505e-02 1.475208249501220406e-09 2.202252517992737955e-06 1.970855161066708064e-02 6.481332469493646720e+00
1.085992590670076426e-02 1.269202024114869539e-09 1.967838415294753217e-06 1.980735788355962937e-02 6.895957217997430888e+00
1.136906230630854026e-02 1.092036555452958047e-09 1.753850948166810218e-06 1.990249383172055381e-02 7.327104812528846267e+00
1.189992588708090049e-02 9.399496816106456263e-10 1.555648947506414717e-06 1.999442950668092744e-02 7.775923559334617430e+00
1.245360077116045190e-02 8.088462107267222415e-10 1.379576204775765253e-06 2.008378816552875909e-02 8.244964186239711168e+00
1.302942674454062900e-02 6.957815065715767146e-10 1.223084071646191180e-06 2.017070081172592580e-02 8.734718574557469140e+00
1.362679245495730142e-02 5.982176624702013431e-10 1.086020398224798462e-06 2.025528519029145755e-02 9.245699997097780454e+00
1.424668194150872230e-02 5.137398509118312572e-10 9.693814289646707432e-07 2.033750010905863159e-02 9.777402641060666255e+00
1.488508061743579539e-02 4.408558472138041163e-10 8.647779784636605572e-07 2.041698999535046868e-02 1.032680292516559639e+01
1.553979679327150212e-02 3.779735463618805122e-10 7.709470800521493837e-07 2.049389367807938692e-02 1.089386204144066284e+01
1.620787556000924390e-02 3.237765830768281126e-10 6.831927229356167573e-07 2.056833200532662276e-02 1.147853768247604123e+01
1.688017801571621568e-02 2.775657080491515195e-10 5.940601743935376578e-07 2.064076387229843088e-02 1.208401809385340187e+01
1.756457815086304511e-02 2.377117554771111187e-10 5.188664844416315348e-07 2.071257401266148046e-02 1.272322293792291781e+01
1.826849839591971475e-02 2.030193855653067474e-10 4.613544969782067880e-07 2.078338070844308605e-02 1.339486676880997251e+01
1.898193153311374115e-02 1.732012306281165280e-10 4.099293300607959190e-07 2.085185023961434042e-02 1.408659315680967694e+01
1.970212004949501230e-02 1.475906585098001837e-10 3.639237371511123147e-07 2.091806407403143039e-02 1.479824486424568875e+01
2.042636315882387713e-02 1.256095038536383694e-10 3.228603866110138781e-07 2.098210059070364231e-02 1.552971110849552971e+01
2.115174676389463757e-02 1.067638972265076642e-10 2.861555159613302488e-07 2.104401496226161392e-02 1.628067578859745979e+01
2.187544879221572924e-02 9.062411373117474352e-11 2.533710435248329134e-07 2.110387092337089390e-02 1.705096620714570577e+01
